localIBGE_id;municipality;state;population;pop_share_above60;gdp_capita;city_exp_health_capita;public_doctors_capita;disease_deaths_capita;death_rate_hospitalization;infant_mortality;sewage_rating;water_service_rating;garbage_service_rating
2414308;Timbauba dos Batistas;RN;2407;0,146754857;12,31327;1213,524981;4,154549231;7,478188617;0,019690146;50;10;7,1;1,85
2414407;Touros;RN;33734;0,097523127;19,87197;476,9664276;4,742989269;4,239046659;0,045690177;24,04809619;;3,9;1,85
2414456;Triunfo Potiguar;RN;3259;0,111111111;12,35759;0;33,75268487;2,454740718;0,022994915;0;;7,3;1,85
2414506;Umarizal;RN;10591;0,143925406;12,01111;587,9212407;4,720989519;8,025682183;0,054332551;8,771929825;;8,20198798;1,85
2414605;Upanema;RN;14516;0,106092437;9,71852;736,2414102;4,822265087;3,926701571;0,028091276;12,5;;5,552253249;3,55
2414704;Varzea;RN;5485;0,143686502;7,52824;724,1731449;5,46946217;7,11030082;0,033734265;0;;7,3;5,980406188
2414753;Venha-Ver;RN;4149;0,097620204;8,51606;852,7651627;7,23065799;4,338394794;0,055296986;15,15151515;;4,7;3,55
2414803;Vera Cruz;RN;12323;0,108947149;8,62761;638,7496048;4,868944251;4,950093321;0,055977959;11,76470588;;6,672861766;4,288173169
2414902;Vicosa;RN;1712;0,110397196;9,10995;1498,257272;0;5,841121495;0,048641972;55,55555556;10;6,797827092;6,95
2415008;Vila Flor;RN;3146;0,088688946;11,6256;1066,887619;3,178639542;3,496503497;0,038531225;0;;6,7;1,85
2500106;agua Branca;PB;10161;0,109667824;7,52781;689,4140852;4,920775514;5,511268576;0,033266607;7,352941176;4;4,332257691;4,299845639
2500205;Aguiar;PB;5571;0,143497758;8,52089;848,9471118;3,590019745;4,128522707;0,054528007;18,51851852;;5,256068565;3,05
2500304;Alagoa Grande;PB;28623;0,135183246;9,33342;578,6028624;4,192432659;5,520036334;0,05899123;11,4416476;4,316600449;5,183863711;1,85
2500403;Alagoa Nova;PB;20589;0,121225426;10,92039;478,5181631;3,885569965;5,925494196;0,056031032;3,115264798;;4,366019417;1,85
2500502;Alagoinha;PB;14367;0,113467731;7,51655;541,6768629;4,872276745;6,612375583;0,059608961;18,26484018;;6,101575892;4,231348083
2500536;Alcantil;PB;5473;0,121629059;7,69324;917,0559218;5,481454413;4,933308971;0,038605644;19,04761905;8,076006219;3,926814609;3,55
2500577;Algodao de Jandaira;PB;2488;0,12611156;10,36388;1191,866953;4,019292605;7,234726688;0,06584505;0;;2,8;1,85
2500700;Sao Joao do Rio do Peixe;PB;17941;0,150937082;9,57304;670,6798389;4,459060253;6,577113873;0,048522586;4,444444444;8;4,2;3,55
2500734;Amparo;PB;2227;0,117035698;10,86062;1369,545784;4,490345757;2,245172878;0;0;7,508861634;2,8;2,88269625
2500775;Aparecida;PB;8337;0,140021784;8,56662;527,3284035;4,797888929;7,316780617;0,028676584;18,51851852;;4,614592319;4,130272618
2500809;Aracagi;PB;17079;0,141254819;9,85648;468,050702;5,269629369;5,211077932;0,07261363;8,658008658;;4,277854831;3,55
2500908;Arara;PB;13438;0,164246145;7,30036;439,1026425;2,976633428;6,623009376;0,062289729;7,936507937;10;2,8;5,425170788
2501005;Araruna;PB;20215;0,116640902;8,10498;605,2973312;2,968093;3,8585209;0,102934345;11,0701107;7,569390223;4,339620897;3,55
2501104;Areia;PB;22978;0,122030378;10,21675;482,5025681;3,481591087;6,310383845;0,07454236;11,79941003;;4,670500415;3,471559043
2501153;Areia de Baraunas;PB;2140;0,108984583;8,78547;1331,947551;4,672897196;3,738317757;0,051862051;0;7,285817931;4;7,867271021
2501203;Areial;PB;6935;0,137226489;7,46331;528,0630411;4,325883201;5,912040375;0,072377754;20,83333333;;2,8;1,85
2501302;Aroeiras;PB;19190;0,138475159;7,37146;565,0141079;5,211047421;8,494007295;0,059719609;15,57632399;;2,8;5,754683665
2501351;Assuncao;PB;3870;0,111488251;9,42757;767,777677;5,167958656;4,651162791;0,001507813;11,49425287;;6,593006651;1,85
2501401;Baia da Traicao;PB;8933;0,077637992;8,7988;478,7234121;3,358334266;4,141945595;0,041982309;6,134969325;;2,5;1,85
2501500;Bananeiras;PB;21210;0,12905049;10,98728;544,7801216;4,243281471;5,846298916;0,022433748;12,53918495;;4,6;1,85
2501534;Barauna;PB;4831;0,121689786;8,22381;656,9421259;4,139929621;8,072862761;0,044916824;16,39344262;;2,5;4,646732699
2501575;Barra de Santana;PB;8249;0,148435605;7,69693;687,3117857;4,849072615;6,667474845;0,037538053;24,79338843;;4,093700132;3,05
2501708;Barra de Sao Miguel;PB;5939;0,129021334;7,78809;669,999835;5,051355447;5,724869507;0,047709803;20,6185567;;2,8;4,55
2501807;Bayeux;PB;96550;0,091969087;13,97542;430,1001842;2,900051787;5,893319524;0,057105355;12,15395003;4;5,657782693;6,65
2501906;Belem;PB;17640;0,154379583;9,64148;495,5579734;3,401360544;6,349206349;0,078976939;13,4529148;;6,452852898;4,049824005
2502003;Belem do Brejo do Cruz;PB;7335;0,13116546;8,78221;780,4064949;4,08997955;6,407634628;0,023776218;42,85714286;;4,617666575;4,55967327
2502052;Bernardino Batista;PB;3393;0,109258708;9,19538;938,0734188;5,894488653;3,831417625;0,016298398;0;;2,8;1,85
2502102;Boa Ventura;PB;5423;0,134819145;7,83546;903,896856;5,531993362;6,085192698;0,066596627;31,25;;5,610461093;3,447478775
2502151;Boa Vista;PB;6972;0,109965137;17,90333;638,95606;2,868617326;6,741250717;0,071436564;8,928571429;;5,459662704;3,55
2502201;Bom Jesus;PB;2547;0,131173449;10,2089;1095,884543;3,926187672;9,030231645;0,083012977;0;;5,810076529;3,55
2502300;Bom Sucesso;PB;4994;0,167565408;8,34303;1107,48019;4,004805767;6,407689227;0,03121753;39,21568627;;4,9;3,55
2502409;Bonito de Santa Fe;PB;11797;0,100308114;7,95837;549,461469;4,238365686;4,831736882;0,024097666;22,72727273;7,183831404;5,554800492;4,290159506
2502508;Boqueirao;PB;17751;0,117054395;10,38045;708,3248279;4,50678835;6,478508253;0,056998984;7,782101167;8,18794265;4,824416195;8,159052959
2502607;Igaracy;PB;6186;0,135409942;8,29475;756,4556515;4,849660524;5,819592629;0,105597589;40,54054054;;5,421454244;4,967142387
2502706;Borborema;PB;5395;0,122601081;11,4448;627,0202762;5,560704356;5,00463392;0,038043406;12,98701299;;2,5;4,530962182
2502805;Brejo do Cruz;PB;13993;0,111239027;8,66751;654,140368;3,573215179;4,931036947;0,044001703;6,134969325;6,269269304;5,189179027;1,85
2502904;Brejo dos Santos;PB;6433;0,135839052;7,99976;744,3572563;4,663454065;5,440696409;0,021477082;0;;5,776615761;1,85
2503001;Caapora;PB;21698;0,069171886;14,72512;601,4985883;4,147847728;4,931330077;0,072878545;5,524861878;;7,113760467;1,85
2503100;Cabaceiras;PB;5503;0,129772394;8,66844;902,4737507;5,45157187;5,633290932;0,085627426;0;;4,108385139;1,85
2503209;Cabedelo;PB;66680;0,083965628;42,55616;780,7632915;3,299340132;4,604079184;0,063532016;17,09401709;4;7,6;6,65
2503308;Cachoeira dos indios;PB;10182;0,129064137;10,66431;444,338626;3,928501277;5,598114319;0,075756715;7,352941176;;4,344244105;4,267271021
2503407;Cacimba de Areia;PB;3729;0,123889039;8,83187;1009,908831;5,363368195;4,827031376;0,01975128;14,49275362;6,141578856;4,406749884;3,55
2503506;Cacimba de Dentro;PB;17159;0,141932474;7,22135;465,7523766;4,079491812;6,002680809;0,075820879;4,524886878;;5,082333425;3,55
2503555;Cacimbas;PB;7145;0,093402729;6,58755;568,1078796;4,198740378;3,918824353;0,025155938;6,172839506;;4,511234397;3,55
2503605;Caicara;PB;7292;0,129390779;8,14644;557,5606665;4,114097641;6,445419638;0,085148026;20,83333333;;5,811454411;1,85
2503704;Cajazeiras;PB;61776;0,124680525;17,62396;659,7089876;3,723128723;6,523569024;0,055920327;13,91862955;4;7,6;4,572696925
2503753;Cajazeirinhas;PB;3181;0,10739103;9,53005;950,3883181;6,287331028;5,029864822;0,05033966;0;4;4,463556813;1,85
2503803;Caldas Brandao;PB;5982;0,12193071;10,94803;647,4179321;5,015045135;5,349381478;0,046579683;9,433962264;;6,390670833;1,85
2503902;Camalau;PB;5994;0,149321267;9,86406;753,9127995;3,336670003;5,005005005;0,016676916;0;4;6,126947658;5,434398775
2504009;Campina Grande;PB;407472;0,109444741;21,0773;740,6445936;2,552322614;6,663034515;0,052999884;11,53787764;7,852962515;7,693203883;7,6
2504033;Capim;PB;6424;0,087114625;9,16444;656,9091952;4,669987547;5,292652553;0,088474915;14,92537313;;4,2;1,85
2504074;Caraubas;PB;4140;0,148868888;8,31738;729,6040725;4,830917874;4,106280193;0,09347773;32,78688525;7,859595785;4,4;1,85
2504108;Carrapateira;PB;2631;0,08891455;9,59101;1100,114747;3,800836184;6,461421513;0,128151497;54,05405405;;2,8;1,85
2504157;Casserengue;PB;7431;0,121466252;7,93123;599,1120266;4,037141704;7,266855067;0,01840478;10,41666667;;4,8;3,174478189
2504207;Catingueira;PB;4929;0,12195122;8,15085;846,7565754;4,057618178;4,463379996;0,0498264;28,16901408;;4,987898548;4,358361204
2504306;Catole do Rocha;PB;30343;0,12213791;12,44568;604,4861592;3,295653034;6,031045052;0,038070827;23,75296912;4;5,51244125;8,566436123
2504355;Caturite;PB;4807;0,121364302;11,72914;1005,643601;6,240898689;6,864988558;0,048920229;12,04819277;;4,108385139;1,85
2504405;Conceicao;PB;18904;0,119711589;8,50457;827,9455607;4,231908591;4,760897165;0,037688002;15,20912548;;5,328487311;4,033148958
2504504;Condado;PB;6649;0,149940618;8,51165;671,0469695;3,007971123;9,174311927;0,090915141;0;;6,575681923;1,85
2504603;Conde;PB;24323;0,074494265;25,67846;443,9176125;3,700201455;5,961435678;0,067482815;27,45098039;;4,613713022;5,04927965
2504702;Congo;PB;4785;0,142618151;10,54317;756,4991243;4,179728318;8,777429467;0,074672224;0;;6,038935318;4,057229226
2504801;Coremas;PB;15423;0,128309969;9,14624;769,955143;4,538676003;8,428969721;0,049578665;18,43317972;;2,5;1,85
2504850;Coxixola;PB;1907;0,160506864;9,96885;1569,849848;10,48767698;7,341373886;0,055820237;50;8;4,872513334;3,55
2504900;Cruz do Espirito Santo;PB;17366;0,083493115;7,26558;464,429723;3,455027064;4,894621675;0,066932148;20;;4,2;1,85
2505006;Cubati;PB;7763;0,117737003;8,14143;0;5,152647172;5,53909571;0,043590932;24,3902439;4;5,894498203;1,85
2505105;Cuite;PB;20343;0,146069074;9,37368;638,5791437;4,424126235;5,456422357;0,034668557;3,937007874;;2,8;1,85
2505204;Cuitegi;PB;6823;0,12461606;8,37846;518,929062;4,396892862;7,03502858;0,079187143;8,403361345;;6,833194637;1,85
2505238;Cuite de Mamanguape;PB;6349;0,123856106;8,69086;751,3617278;4,725153567;5,040163805;0,084662706;20;;4,2;2,841781939
2505303;Curral Velho;PB;2521;0,101661392;7,93735;1191,422499;3,966679889;3,5700119;0,073957688;0;;2,5;1,85
2505352;Damiao;PB;5289;0,118611747;7,826;631,5905597;3,781433163;6,239364719;0,058818339;18,18181818;;2,8;3,55
2505402;Desterro;PB;8279;0,125030288;7,11728;629,4073777;3,623626042;7,730402222;0,077626057;8,130081301;;4,827423697;1,85
2505501;Vista Serrana;PB;3773;0,102913659;8,71611;1227,328272;5,300821627;5,035780546;0,096721247;0;;5,81862076;1,85
2505600;Diamante;PB;6575;0,119636088;8,13257;661,0979346;4,562737643;7,604562738;0,05155099;0;;5,158017113;3,889722151
2505709;Dona Ines;PB;10429;0,142583915;7,8257;594,9620673;4,794323521;6,040847636;0,117271887;0;;2,8;1,85
2505808;Duas Estradas;PB;3610;0,146415721;10,48105;898,3394571;5,540166205;9,695290859;0,04014993;23,80952381;;7,2;1,85
2505907;Emas;PB;3505;0,10619977;9,07341;1007,118516;2,853067047;2,853067047;0,036346811;19,23076923;;5,130771357;4,126691536
2506004;Esperanca;PB;33003;0,120847949;12,26537;642,8348368;3,636033088;6,39335818;0,075558901;8,368200837;;5,048078518;4,371198868
2506103;Fagundes;PB;11355;0,138776586;7,73172;551,5124888;4,403346543;5,636283576;0,051629021;10,30927835;;4,209061489;3,55
2506202;Frei Martinho;PB;2990;0,188337802;8,88404;1335,68001;3,344481605;11,37123746;0,118103406;0;10;2,8;7,826356709
2506251;Gado Bravo;PB;8448;0,130681818;7,69023;559,8545881;4,734848485;5,800189394;0,062455259;24,3902439;;2,8;1,85
2506301;Guarabira;PB;58492;0,109485412;16,08677;504,1426875;2,564453259;6,513711277;0,055860321;9,825327511;5,798307134;7,8;5,542796501
2506400;Gurinhem;PB;14131;0,115826013;9,54432;651,3396009;4,953648008;4,882881608;0,072601403;10,3626943;;4;1,85
2506509;Gurjao;PB;3403;0,133037037;8,88736;850,0248722;5,877167205;5,877167205;0,081474657;0;;5,842244954;1,85
2506608;Ibiara;PB;5956;0,146394512;8,00113;825,4550453;5,036937542;6,883814641;0,040166786;13,33333333;;5,241446884;1,85
2506707;Imaculada;PB;11790;0,091504937;6,38248;639,1924572;4,240882103;5,089058524;0,035808777;11,9047619;;4,9;4,55
2506806;Inga;PB;18101;0,135225006;8,58787;601,9779813;4,419645323;6,574222419;0,022530664;0;;5,33875192;1,85
2506905;Itabaiana;PB;24537;0,128220784;11,18086;505,7655378;4,07547785;6,031707218;0,051028699;5,633802817;;5,513152294;1,85
2507002;Itaporanga;PB;24653;0,105731548;11,02492;516,92285;4,056301464;4,01573845;0,043973498;25,42372881;4;5,551285596;5,670349884
2507101;Itapororoca;PB;18501;0,114602084;9,2028;470,4287574;3,783579266;5,513215502;0,071783068;6,993006993;;7,093700132;5,11675813
2507200;Itatuba;PB;10801;0,120134103;9,68364;482,1302268;4,629201;6,0179613;0,055278646;6,666666667;3,945137329;4,315533981;3,05
2507309;Jacarau;PB;14349;0,133626711;8,41131;633,8956561;4,181476061;8,572025925;0,129174021;4,87804878;;5,019889715;1,85
2507408;Jerico;PB;7732;0,140209926;8,08848;608,3350052;2,586652871;5,431971029;0,035954534;9,708737864;;4,685390661;4,055376897
2507507;Joao Pessoa;PB;800323;0,101984241;24,31982;790,3535669;2,773880046;5,529017659;0,050243992;10,56110932;6,600103645;7,779750347;8,95907781
2507606;Juarez Tavora;PB;7896;0,117834395;7,93616;513,957191;5,06585613;4,812563323;0,032197392;0;;5,942609289;1,85
2507705;Juazeirinho;PB;18041;0,100782123;8,47372;0;4,434343994;5,321212793;0,048548232;12,19512195;;4,2;1,85
2507804;Junco do Serido;PB;7104;0,112402551;9,09749;666,1200577;4,222972973;4,504504505;0,081235105;10,20408163;8,163897046;5,376527509;4,195690764
2507903;Juripiranga;PB;10717;0,117652573;9,26324;710,8548176;4,665484744;7,744704675;0,081075102;5,235602094;;4,554492673;5,641309408
2508000;Juru;PB;9886;0,127414299;7,49974;738,5020453;4,046125835;6,878413919;0,087343359;26,54867257;;4,402109855;5,068281914
2508109;Lagoa;PB;4679;0,157276995;8,09929;733,662445;6,411626416;5,129301133;0,025686348;29,85074627;;4,350901526;1,85
2508208;Lagoa de Dentro;PB;7643;0,137175112;9,33782;625,5095355;3,925160277;7,719481879;0,07120724;0;;4,2;4,785194237
2508307;Lagoa Seca;PB;27385;0,111323179;9,41823;543,8172689;4,747124338;5,5139675;0,055590228;12,34567901;4;4,3;1,85
2508406;Lastro;PB;2749;0,14347669;9,57115;1202,705191;3,637686431;6,547835577;0,01790153;0;;5,38736522;3,55
2508505;Livramento;PB;7371;0,141147675;7,75002;565,2979541;4,07000407;5,8336725;0,03797126;19,8019802;;5,211280066;3,55
2508554;Logradouro;PB;4294;0,116568743;8,63186;881,6904262;4,657661854;5,123428039;0,077135754;21,73913043;;4,2;3,174478189
2508604;Lucena;PB;12944;0,08787003;14,30208;530,6204295;4,635352287;4,558096415;0,067000285;8,620689655;;6,6;1,85
2508703;Mae d'agua;PB;4020;0,128294381;7,85592;1138,899423;4,975124378;3,980099502;0,038357317;22,72727273;;2,5;1,85
2508802;Malta;PB;5766;0,149559083;8,75455;645,8501856;5,202913632;7,630939993;0,03352875;0;;6,835226264;6,205927155
2508901;Mamanguape;PB;44657;0,094318361;13,89028;498,1487182;3,358935889;5,396690329;0,071696959;11,76470588;4;4,41950994;4,89772318
2509008;Manaira;PB;11092;0,114585216;6,5126;478,2155869;3,606202669;4,417598269;0,027028885;23,62204724;8;5,325052081;5,05
2509057;Marcacao;PB;8460;0,079287252;8,42848;392,1580839;3,546099291;4,491725768;0,08387775;10;;6,834037232;3,55
2509107;Mari;PB;21808;0,136008457;8,74749;458,8084831;3,668378577;6,511371974;0,061544266;3,389830508;;5,455793305;1,85
2509156;Marizopolis;PB;6565;0,128047845;9,27454;626,5085986;4,569687738;5,331302361;0,012062503;0;;7,2;1,85
2509206;Massaranduba;PB;13742;0,124524158;7,37045;706,9350364;4,366176685;5,239412022;0,054419301;19,60784314;;4,445042991;1,85
2509339;Matinhas;PB;4516;0,118888889;9,188;779,4420903;4,428697963;6,421612046;0,075108036;0;8,140680601;4,206796117;3,55
2509370;Mato Grosso;PB;2889;0,11908078;8,74905;964,8343821;3,461405331;5,192107996;0,023226721;0;;4,7;1,85
2509396;Matureia;PB;6506;0,103881988;7,66836;718,0610267;3,07408546;6,148170919;0,026320493;8,695652174;4,965002591;2,8;3,55
2509404;Mogeiro;PB;13308;0,120399579;9,78323;637,8607184;5,259993989;4,508566276;0,062694752;14,35406699;;4,2;4,908121437
2509503;Montadas;PB;5598;0,131935659;10,79375;723,0747088;5,359056806;7,502679528;0,074557904;24,09638554;;2,8;1,85
2509602;Monte Horebe;PB;4789;0,120747585;7,64381;715,5817185;4,17623721;6,890791397;0,059753136;0;;4,845617915;3,55
2509701;Monteiro;PB;33007;0,133420796;14,89415;875,1981952;3,63559245;7,119701881;0,037984912;32,1969697;7,721126274;5,943271148;1,85
2509800;Mulungu;PB;9878;0,126384232;7,75328;0;5,061753391;7,491395019;0,077089259;13,88888889;;4,357374018;1,85
2509909;Natuba;PB;10458;0,129581778;7,72623;680,9554073;3,824823102;3,824823102;0,040738138;9,803921569;;4,446093389;3,55
2510006;Nazarezinho;PB;7312;0,145238421;7,8848;559,2630511;4,102844639;5,470459519;0,013362028;0;;4,831791211;1,85
2510105;Nova Floresta;PB;10651;0,140240466;7,79209;596,0728213;1,877757957;6,10271336;0,054143207;8,403361345;;2,8;1,85
2510204;Nova Olinda;PB;5978;0,111629457;8,06776;938,6829675;5,018400803;5,18568083;0,078514473;0;;4,983964612;6,1
2510303;Nova Palmeira;PB;4840;0,137837273;8,02741;689,3056674;4,132231405;5,578512397;0,090333436;52,63157895;;2,8;4,267271021
2510402;Olho d'agua;PB;6592;0,114487739;8,70095;682,7484451;4,550970874;5,461165049;0,042716859;10,63829787;6,445880117;5,297183682;3,55
2510501;Olivedos;PB;3912;0,13795771;8,91427;0;12,78118609;5,112474438;0,028239258;20,83333333;4;4,67641692;1,85
2510600;Ouro Velho;PB;3033;0,146212372;10,26007;1051,923505;3,297065612;4,615891856;0,02119894;0;;4,889964059;4,386943658
2510659;Parari;PB;1786;0,157924107;10,52284;1633,385364;5,599104143;8,398656215;0,064384677;0;;4,6;1,85
2510709;Passagem;PB;2402;0,122902685;10,04086;1160,026998;4,163197336;3,746877602;0,07105878;0;;6,031849599;1,85
2510808;Patos;PB;106984;0,10682607;15,88257;577,0790925;3,738876841;5,505496149;0,067068467;6,116207951;4;8,034765867;6,959052959
2510907;Paulista;PB;12260;0,135980352;9,7145;638,1635326;4,078303426;6,443719413;0,044861308;0;;4,108385139;3,683707144
2511004;Pedra Branca;PB;3800;0,121347723;8,54666;912,0384211;5,263157895;5;0,070585377;0;4,257730178;5,72715327;5,669758168
2511103;Pedra Lavrada;PB;7766;0,133425207;8,47363;879,8154198;3,862992532;6,18078805;0,035834802;13,15789474;7,660597685;4,6;1,85
2511202;Pedras de Fogo;PB;28389;0,103015519;14,9249;591,7158893;3,874740216;5,31896157;0,052206989;8,460236887;4;4,463319798;1,85
2511301;Pianco;PB;16038;0,131093173;11,16032;1644,416144;4,988153136;5,861079935;0,044373929;5,050505051;;4,83372961;4,55
2511400;Picui;PB;18706;0,132994108;9,42129;621,5559847;3,742114829;5,613172244;0,038725927;14,98127341;;2,8;1,85
2511509;Pilar;PB;11855;0,110875467;7,78177;658,9246689;5,061155631;7,25432307;0,052425326;5,405405405;;5,107985605;1,85
2511608;Piloes;PB;6680;0,114710253;13,23097;576,0721751;7,48502994;5,538922156;0,055943734;13,42281879;;2,8;3,55
2511707;Piloezinhos;PB;5105;0,125659566;8,59743;568,8631185;3,917727718;8,423114594;0,031905225;9,009009009;;4,962565662;1,85
2511806;Pirpirituba;PB;10572;0,121482043;8,0334;443,4543927;3,783579266;4,540295119;0,096333973;0;;5,841415538;4,532187618
2511905;Pitimbu;PB;18904;0,073217726;13,77001;0;3,702920017;3,279729158;0,055522884;3,597122302;;4,362492203;1,85
2512002;Pocinhos;PB;18429;0,123426382;12,54798;635,0503874;3,798361278;4,992131966;0,062301273;10,98901099;10;5,877633398;3,55
2512036;Poco Dantas;PB;3777;0,103229222;8,87355;929,2822478;5,295207837;2,91236431;0,010861412;0;;4,7;3,55
2512077;Poco de Jose de Moura;PB;4276;0,162193974;9,40755;0;4,677268475;4,911131899;0,055949637;0;;4,381923255;3,965538976
2512101;Pombal;PB;32749;0,145656294;11,63564;722,6007869;3,664234022;7,481144462;0,047813959;8,421052632;;6,6;1,85
2512200;Prata;PB;4141;0,147868453;11,77133;1059,505436;4,829751268;6,278676648;0,03430042;22,72727273;7,71698048;5,265643783;1,85
2512309;Princesa Isabel;PB;23215;0,104230987;9,06469;757,157219;4,738315744;5,255222916;0,032170609;10,1010101;;6,135830799;1,85
2512408;Puxinana;PB;13630;0,116258483;7,09609;526,8952539;4,402054292;4,695524578;0,037666479;15,38461538;;2,8;1,85
2512507;Queimadas;PB;43917;0,115559016;10,53098;454,1008268;3,187831591;6,762757019;0,055072529;15,29902643;4;5,505888858;6,036016272
2512606;Quixaba;PB;1929;0,103793467;11,38114;1805,8507;5,184033178;6,739243131;0,067119294;41,66666667;;4,113117608;4,559052959
2512705;Remigio;PB;19340;0,138103944;8,63005;490,7852399;4,653567735;6,153050672;0,073207294;7,092198582;8,146484712;6,591180536;4,56198868
2512721;Pedro Regis;PB;6064;0,134360504;7,68034;727,3275346;4,947229551;5,606860158;0,066023931;14,70588235;;4,573000462;1,85
2512747;Riachao;PB;3564;0,117847025;8,5629;912,4144529;5,611672278;5,892255892;0,025504652;0;;2,8;4,049824005
2512754;Riachao do Bacamarte;PB;4500;0,135521322;9,04387;717,6337933;4,444444444;5,555555556;0,012467906;15,625;;4,3;1,85
2512762;Riachao do Poco;PB;4477;0,11366194;9,70575;833,4017646;4,467277195;4,914004914;0,073998374;0;;2,5;1,85
2512788;Riacho de Santo Antonio;PB;1951;0,093180635;10,9288;1656,146304;5,125576627;6,150691953;0,074283512;29,41176471;4,571152185;2,8;5,349225329
2512804;Riacho dos Cavalos;PB;8587;0,119178242;8,18985;566,2962292;3,493653197;5,007569582;0,031193481;45,45454545;;2,8;3,55
2513000;Salgadinho;PB;3919;0,108066184;6,39178;775,3607247;5,103342689;2,551671345;0,028791153;19,60784314;;4,6;1,85
2513109;Salgado de Sao Felix;PB;12149;0,15936419;9,18191;572,564863;4,115565067;5,597168491;0,051334877;13,42281879;;4,108385139;4,559052959
2513158;Santa Cecilia;PB;6574;0,119398451;8,08773;588,1482507;4,563431701;6,540918771;0,063016677;30;;2,5;1,85
2513208;Santa Cruz;PB;6585;0,18449848;8,41187;742,4900349;4,555808656;5,466970387;0,027751903;24,3902439;5,420210745;4,329218678;1,85
2513307;Santa Helena;PB;5907;0,171568627;8,39068;628,9315016;5,078720163;7,618080244;0,058085332;14,92537313;4;4,476558855;3,683707144
2513356;Santa Ines;PB;3597;0,089290682;8,08437;865,7535474;5,560189046;3,058103976;0,025256432;0;;3,948266297;4,267271021
2513406;Santa Luzia;PB;15336;0,144765272;12,87933;645,9640949;3,912363067;5,346896192;0,060107806;10,05025126;;6,237985442;6,108176603
2513505;Santana de Mangueira;PB;5198;0,11438973;7,78222;724,478107;5,771450558;4,424778761;0,041344527;0;;4,459638755;3,55
2513604;Santana dos Garrotes;PB;7077;0,150428792;7,6331;737,2762004;5,652112477;7,206443408;0,042955088;10,1010101;;5,099318078;5,45
2513653;Joca Claudino;PB;2685;0,142750652;9,92099;1216,085155;3,724394786;3,351955307;0,029850015;0;;4,5;1,85
2513703;Santa Rita;PB;135807;0,091798395;16,23926;383,9811696;2,577186743;6,487147202;0,065721553;12,78976819;4;5,994747028;8,3
2513802;Santa Teresinha;PB;4585;0,140958606;9,75739;1148,956351;4,362050164;7,19738277;0,047279118;40,54054054;;5,379636741;1,85
2513851;Santo Andre;PB;2532;0,171327294;9,59163;1414,241718;7,898894155;11,05845182;0,059614968;0;;2,5;1,85
2513901;Sao Bento;PB;33796;0,088754744;12,44297;787,7277456;3,846609066;5,178127589;0,034857823;14,21800948;7,563586112;5,910091236;1,85
2513927;Sao Bentinho;PB;4492;0,150303303;8,87532;640,3384038;4,452359751;5,565449688;0,069023358;0;;6,015204008;1,85
2513943;Sao Domingos do Cariri;PB;2581;0,154957065;9,14076;1191,227389;3,874467261;3,487020535;0,116700622;0;6,163966143;5,792009953;4,341605943
2513968;Sao Domingos;PB;3087;0,166721044;9,02222;968,2973372;3,239390994;11,33786848;0,03324577;0;;2,5;1,85
2513984;Sao Francisco;PB;3371;0,180604982;9,50395;1168,037654;5,932957579;9,196084248;0,024320986;38,46153846;;4,063476653;4,267271021
2514008;Sao Joao do Cariri;PB;4313;0,161267932;9,97479;956,0579179;4,63714352;11,12914445;0,072323208;58,82352941;4;5,473438715;5,625182006
2514107;Sao Joao do Tigre;PB;4430;0,126833672;7,69316;743,4248126;4,514672686;4,740406321;0,021646889;0;;2,5;1,85
2514206;Sao Jose da Lagoa Tapada;PB;7680;0,155439739;7,52622;767,0195677;10,41666667;5,989583333;0,008782258;10;7,390291933;4,3;1,85
2514305;Sao Jose de Caiana;PB;6255;0,099951869;7,37027;599,2469416;3,197442046;3,677058353;0,027593867;16,94915254;;4,278813401;4,267271021
2514404;Sao Jose de Espinharas;PB;4665;0,137217243;10,46444;1023,197691;4,287245445;7,073954984;0,04910693;40,81632653;;4,093700132;1,85
2514453;Sao Jose dos Ramos;PB;5915;0,117757328;7,8715;700,8408707;5,071851226;5,240912933;0,068162162;11,76470588;;4,2;1,85
2514503;Sao Jose de Piranhas;PB;20053;0,127900566;8,72565;568,0396873;4,98678502;6,582556226;0,0198406;17,85714286;;5,655640116;1,85
2514602;Sao Jose do Bonfim;PB;3526;0,105323412;7,66255;908,6929382;5,672149745;6,522972206;0,013362028;18,86792453;;4,966790362;3,55
2514701;Sao Jose do Sabugi;PB;4134;0,131393939;14,3319;1090,219487;7,256894049;7,014997581;0,020043041;0;8,04201071;5,823893641;5,137596823
2514800;Sao Jose dos Cordeiros;PB;3723;0,155311159;7,71288;966,2554741;5,372011818;5,103411228;0,037515107;0;;5,543765552;1,85
2514909;Sao Mamede;PB;7745;0,170533643;8,97049;681,1623163;3,873466753;5,422853454;0,022631231;0;4;6,744147083;6,182390018
2515104;Sao Sebastiao de Lagoa de Roca;PB;11753;0,133350462;7,31351;489,1052633;4,254232962;5,360333532;0,080537489;17,85714286;;4,680582524;5,304717913
2515203;Sao Sebastiao do Umbuzeiro;PB;3466;0,134593023;8,87794;972,2019475;5,77034045;4,904789383;0,038082545;0;7,749317671;6,893700132;4,15216105
2515302;Sape;PB;52443;0,11869243;10,05525;517,2604914;3,622981141;6,101862975;0,055635389;11,92504259;4;5,521468092;5,95
